,x,z,theta,u,w,reward
-8.0,25.318995565047693,0.07617344288130978,0.07254328650996635,3.2686027272224805,1.0536472930328036,0.015487848
-6.0,11.163701403535015,0.08422905736465533,0.04957971609320534,2.402928915073096,1.4389896241717506,0.2418868
-4.0,3.4511136335672177,0.15012634748869175,0.03362961869714569,2.4905611449431277,2.9785810277847586,0.44028988
-2.0,1.0715464615851542,0.2656385804303293,0.026578751887903873,1.7424513635372274,5.132532846843615,0.3456195
0.0,0.9326808683780801,0.3460127100474105,0.02389422017324124,0.9321359533605419,6.164291504334832,0.26599765
2.0,1.5012793924598138,0.3927143351783632,0.03988758040858076,1.1070269080721544,5.92562952610638,0.28725383
4.0,1.6211811429074423,0.36890241218917463,0.047167108217146946,2.189296832135894,5.363119580354473,0.31499076
6.0,1.218105537825634,0.4139171585582971,0.06959719694754549,3.7681174229658874,4.9491298388441525,0.27423456
8.0,37.909006634275194,4.992386096002162,0.007892604717942318,20.837026117089696,0.15685206645425873,0.0
